Timestamp,UserID,CourseID,CourseNumber,CourseName,Workflow,InterestRating,UtilityRating,WorkloadRating,WorkloadHours,OverallRating,Comment,EmailHash,RowID
2025-04-20T01:16:29,01196f3d-ac98-42e8-888a-2e6ea6bbbeeb,14828,14828,Browser Security,"Completed coursework and final evaluation for Browser Security, focusing on The Web continues to grow in popularity as platform for retail transactions, fin...",4,5,5,8,4,"I decided to take this course because I'm planning to major in Computer Science, and I know that web security is a crucial aspect of that field.",147550e76722477caaffe81225be4442c6ece4824b61485387f03cdb214e8cdf,7d5e4722-44a0-49aa-9c81-1d84753e53a0
2025-05-16T01:16:31,9695b7a9-0260-439b-b0e5-49531b4887c0,14828,14828,Browser Security,"Completed coursework and final evaluation for Browser Security, focusing on The Web continues to grow in popularity as platform for retail transactions, fin...",3,5,2,6,4,"I initially thought it would be a simple course, but I was proven wrong.",1dfeb9edfa19464e9dbd3f21832fffd6ee7473bff00f4f98a9ba36c28fecfa8e,acbeb9d3-f1a9-4533-9945-117a3ac22c57
2025-01-18T01:16:45,6427cc56-33d0-4592-a1b1-a8734dc11990,14848,14848,Cloud Infrastructure and Services,"Completed coursework and final evaluation for Cloud Infrastructure and Services, focusing on Cloud computing focuses on delivery of services via on-demand and fluidly scalab...",5,4,4,8,4,"I took the Cloud Infrastructure and Services course because I wanted to learn more about cloud computing and how to use it for my projects. The course was challenging but not too difficult, and I learned a lot of useful concepts and skills.",d213f87000fb443fb94efda5b5137e50043177fabe5848b8ad82a30dc405a4b2,ace615b2-676b-4f29-b27e-829f5c4fb854
2025-05-05T01:17:18,4b927f46-272b-4fbd-9217-62d55687b9eb,95401,95401,IdeaLab,"Completed coursework and final evaluation for IdeaLab, focusing on We all have ideas; ideas are rarely the problem. The problem whether you have an...",5,5,2,12,5,"I decided to take the course ""IdeaLab"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",e0377f6176964a0bb1b24e4683836d34432fd59519ea4b3b921aa93cd2e883a7,cd3b841c-c8b2-4a7a-82e7-b046f1f08e55
2025-10-24T01:17:42,98ee517e-6e85-4392-b053-77854d9e0cea,95422,95422,Managing Digital Transformation,"Completed coursework and final evaluation for Managing Digital Transformation, focusing on The goal of this course is to analyze and understand how technological change im...",5,5,3,12,5,"I took the course ""Managing Digital Transformation"" because I wanted to learn how to navigate the constantly changing landscape of technology in my career.",97b83c0d4fc1403a940bf0f1f334acd1086f001a5cac4e428e5d54e86a308af2,be810e4b-a1a2-426c-a98b-52a1133341be
2024-12-24T01:17:51,f2a6b63b-52ff-4f76-a6de-72074bfd0b96,95451,95451,Making Products Count: Data Science for Product Managers,"Completed coursework and final evaluation for Making Products Count: Data Science for Product Managers, focusing on This is an undergraduate course. Graduate students looking to take this course s...",5,5,2,11,5,"I am a CMU student who took the course ""Making Products Count: Data Science for Product Managers"".",1b2cfbe3dd4d4b8492b3e3cb7013d35b14e8769f7ffa498db8f5770f956e917d,d6b2dc55-e182-4f91-9ac0-88c86d8e8e91
2025-05-19T01:18:32,2afacfb3-9a0b-4def-83ff-d912d1f12773,95455,95455,Information Security Risk Management,"Completed coursework and final evaluation for Information Security Risk Management, focusing on This is an undergraduate course. Graduate students looking to take this course s...",3,5,4,12,4,"I decided to take the course ""Information Security Risk Management"" because I wanted to go deeper into the topic and challenge myself. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",c7a65f94bdc34632ace91e837253c536265f87d06cfc4f329e571df761482624,30f8b9a2-d580-4be7-9c9c-ab4f23582a59
2025-05-22T01:18:42,7b5657ea-8cd6-4308-a47f-46c94bc7892e,95466,95466,Advanced Business Analytics,"Completed coursework and final evaluation for Advanced Business Analytics, focusing on Growth in Web 2.0 coincides with the growth in firms ability to collect large cu...",4,3,2,10,4,I took the Advanced Business Analytics course because I wanted to enhance my data analysis skills.,fa7cf342273d4b8d82be1185010f7966694f4d78620c49748398bc213d8dd562,0bad82ef-c2ab-4e92-9edb-64b1d1df0753
2025-07-16T01:19:08,e7a756b7-e24f-49ca-b19b-cbc53cf2a076,95481,95481,Web Application Development,"Completed coursework and final evaluation for Web Application Development, focusing on This is an undergraduate course. Graduate students looking to take this course s...",5,5,4,12,5,"I took the Web Application Development course at CMU, and it was a great experience. The course was challenging, but I learned a lot about web development concepts and practices.",7d7f365eaeb341bcba5a0d6301711623ec4f413eef8e4a46b0d91d89ef791229,758231cb-a5b3-4683-913f-9b2339f93bc7
2025-07-10T01:19:32,4b9d28af-5c71-478d-a734-ba1e950103f3,95483,95483,Ethical Penetration Testing,"Completed coursework and final evaluation for Ethical Penetration Testing, focusing on This is an undergraduate course. Graduate students looking to take this course s...",5,4,3,13,4,"I decided to take the course ""Ethical Penetration Testing"" because I wanted to go deeper into the topic and challenge myself. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",4d592259307f48f39067069f5b152b9e3ebf3d15091b40eba6330226b9eb1dde,cea2a6ef-5cf9-4602-9a98-d7416e3036a9
2025-08-08T01:19:57,b8a5a882-0be8-4cae-b9df-aeb48266c2fe,95702,95702,Distributed Systems for Information Systems Management,"Completed coursework and final evaluation for Distributed Systems for Information Systems Management, focusing on Prerequisite: 95-712 Object-oriented programming With the emergence of the Inter...",5,3,3,11,4,"I decided to take the course ""Distributed Systems for Information Systems Management"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",af200494c31c46acbb639a63bf1a87ba779a7da6ca324f529ec2bdc0a13109b3,b751cf87-998b-49fa-ac50-bc221288536f
2025-05-04T01:20:21,bd1c8a02-515b-4062-8b0f-0435c9a2ec41,95703,95703,Database Management,"Completed coursework and final evaluation for Database Management, focusing on Databases systems are central to most organizations' information systems strateg...",3,3,3,12,4,"I decided to take the course ""Database Management"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",1038f4ffa58446a99f949878a7999af6b9ee65d701f94753be15f6fe4e022ad2,2b0e3bac-bf1b-4646-b593-6206211beee0
2025-01-22T01:20:23,65116656-b505-4ac9-abc8-3351c8be8e0c,95706,95706,Object Oriented Analysis and Design,"Completed coursework and final evaluation for Object Oriented Analysis and Design, focusing on Large-scale software development has been described as one of the most difficult...",4,4,4,14,4,"I took the course ""Object Oriented Analysis and Design"" because I was interested in learning more about object-oriented programming. Although the course was challenging at times, especially when we were learning about abstract classes and inheritance, I found it very useful.",6a88d70c26b44928b080cda68f73830367732d7160974457872fa1b26c3a3949,c1626be3-f327-4e81-9445-39f09b475437
2025-03-18T01:20:36,206dc1c3-f418-476f-83e7-fdcc0ce016c6,95706,95706,Object Oriented Analysis and Design,"Completed coursework and final evaluation for Object Oriented Analysis and Design, focusing on Large-scale software development has been described as one of the most difficult...",5,4,4,12,4,"In my first week of college, I decided to take the course ""Object Oriented Analysis and Design"" because I wanted to learn more about programming.",66acccf8e9dd4eeab8deadb1e750536b70d2c89cfb664f6a99536615492ff23e,da95b04b-ebf5-4eac-aba8-33b185374400
2025-03-13T01:20:41,688f7970-57b4-4650-be54-0d78053d476b,95710,95710,Economic Analysis,"Completed coursework and final evaluation for Economic Analysis, focusing on This is a course in microeconomics and its implications for management and strat...",5,5,3,13,4,"I took the course ""Economic Analysis"" at Carnegie Mellon University.",0d82a6e2c2dd4a619d0b9850236b191398f0afd270bc413a884753e0fe818d59,58f27340-2037-42f6-b3e6-507843f4f65f
2025-02-27T01:20:56,09c62344-1fe4-4984-ba6b-9cdd2920aea0,95710,95710,Economic Analysis,"Completed coursework and final evaluation for Economic Analysis, focusing on This is a course in microeconomics and its implications for management and strat...",3,4,3,13,4,I took this course because I'm interested in learning more about how the economy works and how different policies can affect people's lives.,5229c5b353ec4e709ef51606eebff8049eed67c1a2f648f6be89844cb12cc32c,43930d10-64bf-4bb0-accd-9ae31adbd392
2024-12-06T01:21:20,36d600e5-bcaf-4c4c-8fd4-9cf0675acf14,95712,95712,Object Oriented Programming in JAVA,"Completed coursework and final evaluation for Object Oriented Programming in JAVA, focusing on This course is an in-depth look at the popular programming language Java. It is...",3,3,3,12,2,"I decided to take the course ""Object Oriented Programming in JAVA"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",3247f5a9c1ca471d901a158dddde8bf642269713d1fc4380bdcafb1acdeefc0c,072757f6-75c8-4205-bc1a-6bc0c263d381
2025-07-12T01:21:44,f6cb89fd-55a8-4c50-8604-caf9d7132e5e,95717,95717,Writing for Information Systems Management,"Completed coursework and final evaluation for Writing for Information Systems Management, focusing on Communication in written form is an essential element of management. Writing for...",4,4,5,14,4,"I decided to take the course ""Writing for Information Systems Management"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",bac649e1dcf94f059e88d2269a6a24f15483574a390d4463914cf07fc0a3a7ef,2a33c785-6b08-40b7-b085-aee2b71f2676
2025-08-26T01:22:09,03725a49-55ed-4897-a22b-45e63c2edb59,95718,95718,Professional Speaking,"Completed coursework and final evaluation for Professional Speaking, focusing on Professional Speaking provides practical instruction for preparing and deliverin...",5,4,2,12,5,"I decided to take the course ""Professional Speaking"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",1a9955d35aab4d1ca5b16bfb1a77be27e4676d29e76242588aab21ce010a5cbe,103d8a63-0a97-47bb-ad9c-7feabfce433a
2025-02-20T01:22:33,d1299502-1661-4c62-90c3-c54129e94b9d,95719,95719,Accounting and Finance Analytics,"Completed coursework and final evaluation for Accounting and Finance Analytics, focusing on The focus of this course is on the basics of reading and interpreting financial...",5,4,3,12,4,"I decided to take the course ""Accounting and Finance Analytics"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",ea1198f1d3e442329c1e1ca5275d5a7063cd0449a7ce492088ae110ab2e6a045,444b47f2-0a1e-4308-81e9-877b3469c288
2025-10-06T01:22:57,df892854-6aff-4c35-b105-38745fa5552c,95720,95720,Information Systems Project,"Completed coursework and final evaluation for Information Systems Project, focusing on The IS project course provides students an exciting opportunity to apply skills...",5,5,1,10,5,"I decided to take the course ""Information Systems Project"" because I wanted to go deeper into the topic and challenge myself. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",384d366234ff4d3fb6f184cebc3f2e40ed7415cbedb7415596848b908667a387,b315634d-ba39-4205-97fb-0b6effa8fe38
2025-06-02T01:23:04,ea47216e-fe97-4ed6-8456-57fe61456984,95721,95721,Information Systems Research Practicum,"Completed coursework and final evaluation for Information Systems Research Practicum, focusing on The IS project course provides students an exciting opportunity to apply skills...",4,4,5,14,4,"This course was a great opportunity for me to learn about information systems research and apply the knowledge in a real-world setting. The course was challenging but rewarding, and I feel more confident in my abilities as a researcher.",3ef5823bf7904fc1ac4cfd7b3ac827bea5e9d627fb4f48228fc1e7a51dbe522c,2f8a393e-66ed-43bf-829a-da7f11feb01e
2025-05-10T01:23:44,186fad23-c6d1-471e-b416-3fdc9e7bc9eb,95722,95722,Digital Transformation,"Completed coursework and final evaluation for Digital Transformation, focusing on This course serves as a capstone course integrating technological and managerial...",4,5,3,11,4,"I decided to take the course ""Digital Transformation"" because I wanted to go deeper into the topic and challenge myself. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",f0989b44e999410380aa1466a6da844e0564f727af2f4e0bba055fde087d890a,c7505cab-d7df-47c3-8d9d-f328abbeaee6
2025-10-21T01:24:09,2c113b93-4a87-416d-9706-8102b8ccf431,95723,95723,Managing Disruptive Technologies,"Completed coursework and final evaluation for Managing Disruptive Technologies, focusing on We live in a rapidly changing world dominated by a myriad of technology-enabled...",4,4,3,13,4,"I decided to take the course ""Managing Disruptive Technologies"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",f02268252a2a4f28b7077c50b9510ca3e96e4aeaa221464dbae1414f78a00f85,2612f6e8-cd2e-484f-a804-a37f1c296ca7
2025-07-23T01:24:33,a3168b91-3984-44e7-b152-305e6f919542,95727,95727,Applied Information Systems Practicum,Completed coursework and final evaluation for Applied Information Systems Practicum.,3,4,4,14,4,"I decided to take the course ""Applied Information Systems Practicum"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",3ae3c51d38e54b908d447a5c45645414c4fa353594e64d60b7305e7a58694e16,937f8112-d538-4cf7-b376-b20a6db51022
2025-04-13T01:24:41,d2446666-ed46-4a78-a023-c22d99866219,95736,95736,Advanced Relational Database Management,"Completed coursework and final evaluation for Advanced Relational Database Management, focusing on This course will review and identify the advanced technology requirements of rel...",5,5,3,11,5,I took this class because I thought it would be a good opportunity to learn more about relational databases and how to manage them.,42fa65d46678483e83f05f193f9d852decc583f2fe1949c4b491f81d047b4062,0e235445-b8e8-4dd6-8d58-bb4c8a163c65
2025-03-01T01:25:04,48e206b9-ad15-42dc-9a91-c9b1ecdf0fa9,95737,95737,NoSQL Database Management,"Completed coursework and final evaluation for NoSQL Database Management, focusing on This course will explore the origins of NoSQL databases and the characteristics...",5,5,4,12,4,"I took the course ""NoSQL Database Management"" because I wanted to learn more about how to store and retrieve data in a scalable and flexible way.",1fd959fc80194f21927bb1f642ab575d259cb09aa0c64f58a52c601d27a7e082,b799dc9a-9718-4452-82d8-ea6c50e7e31b
2025-04-04T01:25:45,9bc017c1-1a0f-4d34-b890-a56bf6b00c77,95743,95743,Cybersecurity Policy and Governance I,"Completed coursework and final evaluation for Cybersecurity Policy and Governance I, focusing on Across the board, IT managers in government and industry are concerned with regu...",3,5,3,12,4,"I decided to take the course ""Cybersecurity Policy and Governance I"" because I wanted to go deeper into the topic and challenge myself. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",86a47462596048cbb0e08a9e2205417557035034d30a43cf8805170552dfbc3b,9d754c0c-51d4-417b-80e6-85d0f3419f44
2025-09-26T01:26:10,2e612440-a15d-45c9-b4e8-56479a62ac7e,95744,95744,Cybersecurity Policy and Governance II,"Completed coursework and final evaluation for Cybersecurity Policy and Governance II, focusing on The ability to secure information within a modern enterprise is a growing challe...",4,3,2,12,4,"I decided to take the course ""Cybersecurity Policy and Governance II"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",2ae39aa6ef144a2e9a95b527969cfbe38a706d0a42a2465fb572885eabe48f99,e11f5a43-4898-49a6-8bb7-3e4b56348c1e
2025-09-02T01:26:31,d236f8e6-a42e-4e7d-a2c0-aa7658e9f269,95746,95746,Cloud Security,"Completed coursework and final evaluation for Cloud Security, focusing on In the age of disruption, digitally transformed products and services have enabl...",4,5,2,11,5,I took this course because I was interested in learning more about how to secure data and applications in the cloud.,e442ea1cd3524b6e80bdf4d65d15473ee4c8850c7b5f4ba3820bb7c5ed556d65,ae1e6dbd-1a26-4b38-9f3e-3fb59cd88101
2025-02-03T01:26:40,baf35b15-9155-4c7f-b86a-e0be70a1cd73,95748,95748,Software and Security,"Completed coursework and final evaluation for Software and Security, focusing on This course exposes students with limited exposure to programming and software e...",4,5,3,12,4,"I recently took the course ""Software and Security"" at CMU.",eaae59f2747d4465b3a5613c4515646525092637909144c9921c6e87efeeefb0,9891c295-e0fc-4b27-aab1-0fbb8f38e0b8
2025-06-19T01:27:13,e302b175-f734-4250-8533-a15e3fa482e5,95749,95749,Cryptography,"Completed coursework and final evaluation for Cryptography, focusing on This course emphasizes the practical employment of crytography. Topics include:...",5,3,3,13,4,"I decided to take the course ""Cryptography"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",4911ebaf975249d5956174da00750f643d665ab72b5048babdbe65341a22b3e0,c7f3de54-1606-4757-87e7-0caf025a2b08
2024-11-18T01:27:38,ce16d6b7-9c3c-4d93-9e0d-749592a02b9b,95755,95755,Information Security Risk Management: Information S RISK MANAGEMENT I,"Completed coursework and final evaluation for Information Security Risk Management: Information S RISK MANAGEMENT I, focusing on This course examines risk management practices and principles to improve informa...",3,4,1,11,3,"I decided to take the course ""Information Security Risk Management: Information S RISK MANAGEMENT I"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",b88b676a8db24153b6d827e9f5446dc56b02d9103a8e48379f2021d673f20ec1,9d9f20bc-c5d4-4f24-9d3d-fd9d6eea02c1
2025-01-10T01:28:01,a47d7607-858e-4804-a606-cdf093bc3ae3,95758,95758,Network and Internet Security,"Completed coursework and final evaluation for Network and Internet Security, focusing on This course emphasizes practical employment of network security. Topics in this...",5,5,2,12,5,"I decided to take the course ""Network and Internet Security"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",5055328495114c98a057b310c4a1728ef59e488182624c24b10da0843f6f4105,c1815371-ac74-4f0e-bf3a-1395a68b1430
2025-09-01T01:28:05,5024cd20-e583-4d31-8af5-3c7eb21bffce,95759,95759,Malicious Code Analysis,"Completed coursework and final evaluation for Malicious Code Analysis, focusing on The ability to develop well instrumented networks, policies, and processes are d...",5,4,2,12,5,"I took the course ""Malicious Code Analysis"" because I wanted to learn how to identify and analyze malicious software and its impact on systems and networks. The course was challenging but rewarding, as it taught me various techniques and tools to detect and prevent malware attacks.",14c4ea94b0f84f82830472231306307fa13b6ae2509a46fa9306b7ee26db9a1e,cb0f742d-380d-4c05-a104-0926f58d42ab
2025-04-17T01:28:46,54c64491-c58b-4608-9f2b-1f3d6add7963,95760,95760,Decision Making Under Uncertainty,"Completed coursework and final evaluation for Decision Making Under Uncertainty, focusing on This course provides an introduction to modeling and computational methods used...",4,5,3,12,5,"I decided to take the course ""Decision Making Under Uncertainty"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",94adcac5f9544bdc8fc1e9a55cc7bfece85d8d7c2bcc4320a638689e3473c969,ebba1de4-2789-4b49-978d-7c73e7355a8b
2025-11-12T01:28:58,a956a815-deb3-46ed-b273-aa20fd77f1a8,95762,95762,Decision Modeling,"Completed coursework and final evaluation for Decision Modeling, focusing on This course is one of several Heinz College courses in analytics and management...",4,5,5,13,4,"I took the class ""Decision Modeling"" last semester. It was a great course for me because it taught me how to make decisions based on data and logic.",9365c4b38de44e4595ef8a9e549540cf205ef3f049ed4d85a37b2759408c78ef,e3c3068a-790a-454c-a0a6-5aa45a53c417
2025-10-16T01:29:30,2659fc93-f83b-4840-bac9-45ed5ae07b7c,95765,95765,Information Security Thesis,"Completed coursework and final evaluation for Information Security Thesis, focusing on A major feature of the curriculum is the integrating information security group...",4,5,3,11,4,"I decided to take the course ""Information Security Thesis"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",912ef8d09281411f8a273084a8b1d913c1b3c84b09d34db380e4dbd98fc8506d,32fd8298-4286-4dfc-a336-49da48ac0977
2025-04-09T01:29:47,b63e9b79-5860-4114-af22-9226bed2345d,95767,95767,Cybersecurity for Artificial Intelligence & Machine Learning,"Completed coursework and final evaluation for Cybersecurity for Artificial Intelligence & Machine Learning, focusing on Advancements in Artificial Intelligence (AI) and Machine Learning (ML) have allo...",4,5,5,15,4,"I took the course ""Cybersecurity for Artificial Intelligence & Machine Learning"" because I wanted to learn more about how to protect my data and systems from cyberattacks. The class was challenging but also very interesting and relevant to my field of study.",515390eb2dc5413bbf4eeb92088d1727cf91d50c69784230915cb60fc5865108,12be9198-f56a-426c-9f9e-f77cc35c438f
2025-06-03T01:30:16,094a83ea-8d69-4a7c-8696-3b78c1ae42ac,95771,95771,Data Structures and Algorithms,"Completed coursework and final evaluation for Data Structures and Algorithms, focusing on 95-771 is a one-semester 12-unit course which covers the fundamental data struct...",4,4,2,10,4,"I took the Data Structures and Algorithms course last semester because I wanted to learn more about how to solve complex problems efficiently. The course was challenging but rewarding, as it taught me a lot of practical skills that I can use in my future projects.",073d78a621d84655ab8d077b49ae0e19d5505d060a384a2b9562df05cedfea3a,76a95972-ade4-4046-913c-daaa88f6f965
2025-01-26T01:30:40,576dae01-afd0-425c-a5e3-3ac7ee0f90ba,95788,95788,Developing Blockchain Use Case,"Completed coursework and final evaluation for Developing Blockchain Use Case, focusing on Blockchains, or distributed ledger and consensus technologies, hold tremendous p...",5,3,3,11,4,"I decided to take the course ""Developing Blockchain Use Case"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",4c73e7a39d8f49e5a86f16c19ccdadd99908fc4bf09b42a49d3c3a421e85a766,544e0622-3a4e-432d-9b54-c5f32c3677d9
2025-08-04T01:30:56,25a78a44-b97f-4779-8ee9-af402050b25c,95796,95796,Statistics for IT Managers,"Completed coursework and final evaluation for Statistics for IT Managers, focusing on This introductory course in data analysis and statistical inference requires no...",4,4,3,13,4,"I took the course ""Statistics for IT Managers"" because I wanted to learn how to use statistical methods and tools to analyze and interpret data in my field. The class was challenging but rewarding, as I learned how to apply different techniques to various scenarios and problems.",4b54e2ab65044b0380b3736982e844b8fc3a90689e5842cab14bfcd2f99cdf3c,d0687d74-bb12-40eb-a31e-bc8fd965d37b
2025-03-30T01:31:29,619d5180-a77b-4428-8046-e18a163fb4ca,95799,95799,Linux and Open Source,"Completed coursework and final evaluation for Linux and Open Source, focusing on This course covers the Linux operating system, its related applications, and the...",4,4,1,11,4,"I decided to take the course ""Linux and Open Source"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",15b3d1630d1548018ac528ab6d724799aacb538644cb45ea9748e0a28f7be300,ced317d1-1da9-472c-b03c-0b780b2c1c0a
2025-04-04T01:31:35,44dbc6bf-3353-4a69-9b17-0288987ea55c,95807,95807,Object-Oriented Programming for Managers,"Completed coursework and final evaluation for Object-Oriented Programming for Managers, focusing on The course provides an overview of computer programming concepts and object-orie...",4,5,1,10,5,"I took the ""Object-Oriented Programming for Managers"" course because I wanted to learn more about programming and how it can be applied in a managerial role.",3ccceb670da34b78ba4b26018ba4d55a1d5c46b2f06b4337aeb68b58707efc96,c6fb9168-7847-4bed-ac64-9d7f6f396c56
2025-07-13T01:31:53,c7935d8a-5251-47d4-a736-386239426a66,95819,95819,"A/B Testing, Design and Analysis","Completed coursework and final evaluation for A/B Testing, Design and Analysis, focusing on This course looks at how A/B testing helps measure causal effects across differe...",4,3,4,14,4,"I am currently enrolled in a course called ""A/B Testing, Design and Analysis"" at CMU. I decided to take this course because I am interested in learning how to improve the effectiveness and efficiency of online marketing campaigns.",567b22934124400cac674152cf85e4f7c4f4968fdaae4cb5badab698eb397fdc,41be242b-7a30-4558-92d6-8353fd5c16a4
2025-03-08T01:32:08,d84e2351-6681-4224-9483-c6569dfc0548,95819,95819,"A/B Testing, Design and Analysis","Completed coursework and final evaluation for A/B Testing, Design and Analysis, focusing on This course looks at how A/B testing helps measure causal effects across differe...",5,5,3,12,5,I took this class to learn more about A/B testing and design. The class was challenging but I enjoyed learning new techniques and strategies.,5a14fd8b76604a738d0dfe555af1dbb7f0de011e26d54427abee32f7e65fe074,387505a1-1df5-4de1-a589-121b224fcd11
2025-03-17T01:32:16,40dae6ce-ebb9-4fbf-8c1f-50ed9758bb9b,95828,95828,Machine Learning for Problem Solving,"Completed coursework and final evaluation for Machine Learning for Problem Solving, focusing on Machine Learning (ML) is centered around automated methods that improve their ow...",5,4,2,11,5,"I took the course ""Machine Learning for Problem Solving"" for its challenging yet rewarding content.",246ad215b46444f59cd1e455f3c1778765763aa46b194ff483a039f3503e7f7b,4ff26da4-a65e-4190-9112-b83b15c5ea8b
2025-03-09T01:32:55,c87cd2ba-d6a2-4d92-9ad5-bf75b6fc2dd0,95835,95835,Time Series Forecasting in Python,"Completed coursework and final evaluation for Time Series Forecasting in Python, focusing on Time Series Forecasting is something of a dark horse in the field of data scienc...",5,5,3,12,5,"I decided to take the course ""Time Series Forecasting in Python"" because I wanted to go deeper into the topic and challenge myself. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",06dac43bf42a4c8dbae2099d9fa29f4948814f81edda40288416f05b35764ac9,e2585da6-98b1-4beb-95e5-8447716801da
2025-09-12T01:33:19,d14f8ce1-8bec-448b-b143-c959a5dbb679,95844,95844,Introduction to Cyber Intelligence,"Completed coursework and final evaluation for Introduction to Cyber Intelligence, focusing on CCyber intelligence; a phrase often used, but interpreted by government agencies...",4,4,2,12,4,"I decided to take the course ""Introduction to Cyber Intelligence"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",0fd3170d71ea4ee2aceafbac279b5e50a997842b04164b08b68e1e2883ee4416,6ff2a027-c1e1-4842-a644-712049c28897
2025-04-10T01:33:43,ba420ba7-0eb3-48c6-85f0-8b65e6fa7768,95851,95851,Making Products Count: Data Science for Product Managers,"Completed coursework and final evaluation for Making Products Count: Data Science for Product Managers, focusing on Product managers engage in a variety of complex activities critical to product s...",4,5,4,13,4,"I decided to take the course ""Making Products Count: Data Science for Product Managers"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",12221f86e565419a9a68c9fe12a56f146e226aee8c764a299c50b588a534f69d,889f7752-9477-438d-b5d8-dc20ace4fefd
2025-05-24T01:34:07,bacac27f-c824-4ebb-85b9-205b4549bdf4,95862,95862,Current Topics in Privacy Seminar,"Completed coursework and final evaluation for Current Topics in Privacy Seminar, focusing on In this seminar course students will discuss recent papers and current public po...",4,4,3,12,4,"I decided to take the course ""Current Topics in Privacy Seminar"" because I wanted to get a solid foundation in the topic. The class was fairly time-consuming, especially around major assignments and exams, but the structure of the course helped me stay on track. Overall I feel like I learned a lot and the material will be useful for future classes and projects.",ce10acf9da7842549452707a4355911ced49edec6ea1442cb554f6bcbf53e3ab,73bce6f6-6276-4d42-93ad-ef504b7a883b
